[
	[ [ 1.0142735885215144, 1.1768821540801997, 0.35335106462112365 ], [ 0.7403268861480169, 1.4866391798765923, -0.14453860698878684 ], [ 0.7960905493515583, -1.8589294348333927, -1.014403596954289 ], [ 0.6894456347880052, 1.8304022009983643, -0.1622135621908616 ], [ -0.28523905889389184, -2.129698676029292, -0.34639461655405446 ], [ 0.30570368946290355, 1.2596583190149189, 1.0782514733600097 ], [ -1.4766243860585118, -1.2726300427218817, 0.624224640853255 ], [ -0.8695194053166927, -0.02997908135385411, 1.344292420605466 ], ... ],
	[ [ 1.8630378604666302, 1.0166054102172732, 0.5136459160956617 ], [ -0.11797177179681494, -2.344998715116053, -1.380803642966256 ], [ -0.17176737237362655, 2.581798562606271, -2.6009769106882104 ], [ -0.021861113722917283, 0.8804722079340388, -2.091320171130055 ], [ 1.3926430521879558, -0.604344112663253, -0.16434753341617223 ], [ -0.34980073168357584, -0.8081990833024928, -0.8890338676056655 ], [ 1.1367725039380998, 1.5461888088264715, 1.0549686850214843 ], [ 0.59057932742005, -0.06652917949739089, 0.0773888761753216 ], ... ],
	[ [ -1.1682171883586943, 2.1617294047654076, -1.1299824279628077 ], [ 0.18523557826746773, -0.9270299770992102, 0.23486219089313892 ], [ -0.5127511286586574, 1.4485181623609866, 0.42200042738785 ], [ 0.3286350751146428, -2.449751688609662, 1.9182760229743785 ], [ 0.8892897141660859, -0.7503190072673517, -1.260909082606425 ], [ 0.21406311806520217, 1.2140313548854091, 0.49203338932277446 ], [ -0.9726357055821553, 0.1914740621569497, 1.7110268460938154 ], [ -0.8527170331515924, 2.932621978456746, -0.952465625851227 ], ... ],
	[ [ 0.5830419192558481, -0.2427904390600334, 0.5328839432955762 ], [ 0.06273460305030513, 0.9139128378723606, -0.4284684158969848 ], [ 0.3856667962162092, 0.5296732609893401, 1.219686161698954 ], [ -3.134962936439577, -1.2790078198697359, 0.2754422669863849 ], [ 0.5844060754799434, 1.4415455913302417, 2.1094241070312827 ], [ 1.512200658135122, -2.1931236267569094, 1.4127260756415017 ], [ -1.0463400862538503, 2.353072434791299, -0.001604700951565192 ], [ 1.3035526587913708, 0.22029798359565336, 1.4782905582507446 ], ... ],
	[ [ 2.895618431784677, -0.5154621274733686, -0.5165114550716338 ], [ 1.2029561489021108, -0.9731745878973638, -0.04778508206734099 ], [ -1.4650563485152917, 2.510728271075717, 0.6840116897255845 ], [ -1.9023413161401126, -1.8649342207713226, 0.4173049829446903 ], [ -2.2509661980157256, -0.10313794769325926, -0.618124185385166 ], [ 1.4858186442393548, -2.6216682158002276, -0.07762205512089647 ], [ -0.0545492886503848, -0.19646157344691778, -0.4368289204371164 ], [ 1.6643863585916716, 2.323870869545452, -0.8494557376869205 ], ... ],
	[ [ -0.5265699575558332, -1.4350637702153206, -0.5081599336735995 ], [ 0.5767426708532926, 1.2018601028196982, 2.59223224724437 ], [ 0.2378550578092931, 0.07310225011322442, 1.5129531613065361 ], [ 0.5832254063352893, 0.12903863271640303, 0.6742357025936178 ], [ 1.3140929069503773, 0.4637100521522358, -1.6440451922834858 ], [ 0.5708846051848185, 0.32287348705955377, 1.2683959325406062 ], [ 2.134008657953026, 0.730047823068714, 2.4981199956413085 ], [ -0.05557473045360589, 0.014865336848584544, -0.7065495722456985 ], ... ],
	[ [ 1.021376181100312, -0.7327228873923575, 1.3934239439649792 ], [ 0.1878940013639668, -0.49922420447110594, 1.0973805639123237 ], [ 3.138075463972056, 0.482113915794481, -0.487030454029937 ], [ 2.2093699909360254, -2.6158096349697906, 2.348653710750618 ], [ -1.9059782359879978, -1.5670472477994992, 0.520825888922009 ], [ 1.920711645331681, -0.07543787889059667, 0.20915859794795102 ], [ -0.2181586509443865, 1.8702291721811388, -0.718044975646494 ], [ 3.112749106557484, 2.3452141982784815, 2.6117080910746613 ], ... ],
	[ [ 2.870167734657482, 1.507932965601924, 1.624860350477636 ], [ 0.07079515916032236, -1.9399800044170603, 0.9646365568925522 ], [ 0.8537545845460109, 1.899017318512399, -0.06607789833643544 ], [ -0.07970078505502846, 1.2654725234502828, 0.029241602084709543 ], [ -0.7318826236596323, 0.7223746066939044, -0.13146593677713161 ], [ -0.784867221261256, 0.06738206813119077, -1.8895691140581006 ], [ 0.47592887052447375, 0.08818963138471579, -0.7377024366817798 ], [ 1.4537915449309355, 0.8931977946252778, 0.7180945555973648 ], ... ],
	...
]
