[
	[ [ -1.0393484526700698, 0.3146100180158494 ], [ -1.8730110995966227, -1.3068363423473768 ], [ 0.2690432304530909, 0.4706744481910691 ], [ 0.8207767880532213, -0.7965524454653122 ], [ 0.30364064764109544, 1.078266245527381 ], [ 1.1580033913061445, -1.7257882830779303 ], [ 1.3240050753843982, 0.6882116483012264 ], [ 0.2978042175978768, -1.8960076963636456 ], ... ],
	[ [ 0.22710648457786484, 0.2334473691565242 ], [ -1.6893907852863979, 1.5949802620603986 ], [ 1.0526145022958833, -0.11389962245250652 ], [ -1.138581700585456, 1.288368623359268 ], [ -0.3730805146613908, 1.3270701968529983 ], [ -1.4039004078561825, 1.8045719655209191 ], [ -1.013756269083741, 1.6471889468617387 ], [ -0.8882785326749969, -0.6257034303439369 ], ... ],
	[ [ -1.2992181497117679, -0.9185295064646906 ], [ 1.5687780174295065, 1.7519788277668258 ], [ 0.003911780988151852, -0.4036499282530131 ], [ -0.6979941849504125, -1.8226237026089018 ], [ 0.11189631385444379, 1.4270582272807282 ], [ -1.300391334972671, 1.9084837149099696 ], [ -1.364933555493847, 1.8186048606048932 ], [ -0.5075401133953418, 0.018120114797124845 ], ... ],
	[ [ -0.33333644554940084, -0.7383340802329362 ], [ -0.46631037940435155, 0.5506161825224757 ], [ 0.7328061286339693, 0.022201914680391656 ], [ -0.5152920877158952, 1.3464629816481222 ], [ -1.4899871075385314, -0.15656772393588422 ], [ -0.37086596871064764, -0.6928065261261532 ], [ -0.038708173536264434, -0.12161197508800699 ], [ 1.6288010591253728, -1.6493415792179424 ], ... ],
	[ [ 1.6663129514146366, -1.0043620890847895 ], [ 1.513026665479624, 0.8448466506627523 ], [ -1.3732543290054051, 0.5603280602987405 ], [ 0.6147706747538667, 1.2279487244038851 ], [ -0.5332809266062076, 1.6234823273839138 ], [ -0.45322544952277144, -1.3561841248513802 ], [ -0.8384941301051044, 1.9280195792115091 ], [ 0.6952215684098387, -0.14657639324377494 ], ... ],
	[ [ 1.5715631151921525, 1.6198823333029606 ], [ 1.0582047110497363, -0.19806165457865582 ], [ 0.18830116370780597, 0.6776577865369378 ], [ -0.15136122577579306, -0.48466509990002693 ], [ -0.4353792780900418, 0.21832162750919487 ], [ -0.6316127178982905, -0.09825483193656265 ], [ -1.093705031580903, 1.9834726853919056 ], [ 0.0061852908368669884, -1.421390369098539 ], ... ],
	[ [ -1.6731181405093498, -0.3699474255666579 ], [ 1.0839581905639777, -1.0406079959519414 ], [ 0.5144524558496162, 0.06892209951747058 ], [ -1.432646951980471, -1.797342059220767 ], [ -1.3107201119002694, -1.804959675435708 ], [ -0.03467243046792737, 0.04184785466976149 ], [ 0.6900064400412937, 1.955076107396536 ], [ -1.7737723373822596, 0.28193929001566936 ], ... ],
	[ [ -0.02942155326498895, -0.9081502924090181 ], [ 1.578490121588678, -0.5016276847804843 ], [ -0.3770991897354461, -1.325688865628214 ], [ 0.14655962209493495, 1.6096381538701783 ], [ 0.06605011538684241, -1.7559039686876161 ], [ -0.13738631331243417, -1.7910600625119664 ], [ -0.38915258942378933, 0.24794405352174886 ], [ -1.8018296590665304, -0.0707531217266425 ], ... ],
	...
]
