[
	[ [ 0.35125992532897354, -1.2882981765657726, 1.7476026246078198 ], [ 0.6355903841099743, 1.101275533026623, 0.4609738215749408 ], [ -1.3839115638124944, -1.2853230754491838, -0.6762220054548496 ], [ 1.5359311334817942, 0.8156464282803108, -0.40654508032804304 ], [ -0.10779358376709702, 1.3769215153635528, -0.12223334585046787 ], [ -1.2121749253741352, 1.6389592414906273, -1.7463640471785444 ], [ 0.7439438148004717, 1.8987639834034058, -1.049406809089097 ], [ 1.5758344755538192, 1.1880917494962484, -1.3376872076481794 ], ... ],
	[ [ -1.6517288918550603, -0.07658450395336207, 0.4364507466744229 ], [ -0.4353444716873849, -1.2353034047194318, -1.7698317433270145 ], [ 0.2879115648942344, 0.8924875237862597, -0.6246684353091422 ], [ -1.2354852884689629, 0.6346683219977304, 1.9458455843658606 ], [ -0.7317015424026977, -1.7768421890796897, 1.6284679067081596 ], [ 0.7639954964093284, 1.2433045326609444, -0.11387207009960613 ], [ 1.5441157088865387, -0.7762256508866656, -1.0537104563941433 ], [ 0.21637451040957742, -1.6262596352799596, 1.4340020318633881 ], ... ],
	[ [ -1.8393605213254187, -0.04802308211903213, -0.3247761291675541 ], [ 0.2559403681903271, 1.4027193015202517, 0.3263442411883129 ], [ -0.0039330385009304315, 1.2385580659438382, -1.1128721991936832 ], [ 1.6552031347865226, 0.37017005115168783, -1.7250419428968766 ], [ 1.3715488181328457, 1.3683205003932195, 1.7106399304092912 ], [ 0.24723120405195495, 1.8565673057588896, 1.4372994648217359 ], [ 0.15636645869427843, -1.3535411941822897, 0.3024648489912033 ], [ 0.7365047903467444, -0.7592113710683319, -1.8337343824290402 ], ... ],
	[ [ 0.699317307289597, -0.7608345275154897, 0.9714205239210446 ], [ 0.9480455885111285, 0.22520165738244186, 0.4216384053804932 ], [ -0.5716494132176273, -1.1806720211642119, 1.1192385713063298 ], [ 0.3764013717046737, -0.2876316447743608, -0.6133680911426157 ], [ -0.8561235303693814, -1.2879407482246668, -0.41224189608878176 ], [ -1.8750946150557644, -0.6234141442588215, 0.49017906389359783 ], [ 1.4359806330828084, -0.24512904968090649, -0.3982368982792118 ], [ -0.263928397261841, -1.646188966576739, -1.6423813818886035 ], ... ],
	[ [ 0.7920417673485594, -1.0578670314576015, -0.45604741046805125 ], [ -0.33977635898591596, 1.3735864056170906, 1.769729259724197 ], [ 1.2475623800299362, -1.3598452335431714, 0.9286171482983029 ], [ -0.09577220793715437, -0.9191518055085616, -0.6802790098534558 ], [ 0.7316739195801967, -1.5762264332269342, -1.1772595689971799 ], [ 1.2604285293944442, -0.7215271977763581, -0.5477166573450012 ], [ 1.1841765629788408, -1.3277677904880112, 0.8377970129181591 ], [ -0.1996191753426654, 0.36358684025658666, -0.5175807190045232 ], ... ],
	[ [ -0.9678797086366474, -1.1138472513168618, 1.6288192039533107 ], [ 0.4636149415539864, 0.5631041423990246, 0.9079918751848863 ], [ 0.5239649777876195, 1.627612602264135, 1.3852851932268049 ], [ -1.880093183595112, 0.414384619102433, 1.4419082264894367 ], [ 0.8150526943320903, 0.043809370466331196, 1.6786373594538422 ], [ -0.7121011904133648, -1.0034899944311009, -0.38124569639613926 ], [ -0.04041633925075128, 0.23500246305465222, 1.4054553743389857 ], [ 1.6874174868791123, 0.8971121749166403, 1.2066906054769666 ], ... ],
	[ [ -1.9671038783881012, 0.8273405739092377, 1.3963613730527913 ], [ -0.2244924763202906, 1.906474454244976, -0.20224377383388017 ], [ -0.7118480873033506, -1.051060328979098, -0.418321687497869 ], [ 0.6836516542496707, 0.1249861706542592, -0.7425882447829224 ], [ -0.8073621037211637, -1.932117598704736, 1.1261795806894472 ], [ -0.7119085642001521, -1.246117194020392, 1.4529032638831159 ], [ 1.7359262231300665, -1.6215760988279002, -0.4126886822370436 ], [ 0.7118235373475661, -1.7996759217829612, -0.09004391632093506 ], ... ],
	[ [ -0.44357833587349466, -1.9553696052329177, 1.2308933313250692 ], [ -0.5444341721542374, 0.9939670755725212, -1.5808203501176123 ], [ 0.711387452617651, 0.6071488954238752, 1.933550235514593 ], [ -0.7439488524981388, -0.6577153275656342, -1.4175344259068188 ], [ 0.4312469053378815, -0.09355471856605009, -0.37209933815384333 ], [ 0.4316037715650588, 1.525904761637185, 0.12488988514369255 ], [ 1.0480920554332576, 0.737146151680721, -1.832959653240797 ], [ 0.9671302495119873, 1.5905552696099456, -0.7171587963645524 ], ... ],
	...
]
