[
	[ [ 1.2104236038022733, 2.130218270778487, -0.40523514665068217 ], [ 1.3924055432474962, 0.49042814843188937, -1.187023128678933 ], [ -2.021212622527021, -0.6964818960761316, -1.9942184743235882 ], [ -1.045949660918502, -1.3012977707617703, 0.9825745095438196 ], [ -0.9961148556683045, -3.0103310439452877, -1.4244071483966807 ], [ 0.2926934937937713, 0.9179670092985577, -0.7901637874267643 ], [ -1.0527012862633824, -0.300628423254825, 0.6959971194691851 ], [ 0.4842034696522244, 0.2736939522872188, 1.8419210975690081 ], ... ],
	[ [ 0.5895914861884131, 1.0393403818739273, 1.1478698026270344 ], [ 0.2703784018890378, 0.8417363665665605, -1.2817287700888276 ], [ 1.0891406024426415, 1.4071258755256113, 0.7546436192730981 ], [ -0.208157745839478, -0.2752623217670877, -0.0016149388885527507 ], [ -0.4185263973831697, -2.4622575721437423, 0.4053863218917589 ], [ -0.9207588818159035, 1.0168670235808381, 0.3146688758307183 ], [ -0.8429433818025875, -0.010651712116872112, -0.999035723015959 ], [ 0.18966171909230112, 1.284289920886065, 0.7561699133295289 ], ... ],
	[ [ -2.51323818413068, 0.5841528377054677, -0.9125112157539459 ], [ 1.3297579227110814, -2.2968040428072163, -1.2487927405005415 ], [ 0.9592664874940163, -1.912102365528536, -0.6502089544617426 ], [ -0.3317970443422622, 0.13021497816144942, 0.537766584711176 ], [ -0.7962270731070422, -0.2947230608267211, -1.1267792839187118 ], [ 1.7813146095085644, -0.1518982245187383, 0.27165901330246695 ], [ 1.3201940712308071, 0.7212500115340383, -0.7343038517314376 ], [ 0.5642141499960858, 1.0735284302784602, -1.7703686113012795 ], ... ],
	[ [ -1.0149264188847253, 0.911068909338188, 0.15104634729417238 ], [ -1.9507337459763328, -1.4020650416235567, -0.32019300501805714 ], [ 0.9043496342407561, -1.6086749875767592, -0.999297607225407 ], [ 0.1353757568818553, -0.6942010350469724, 1.0306010007524726 ], [ -0.8209000899340699, 0.970324252651397, 2.5742788582156866 ], [ 0.7804427019896326, -0.25074543606945654, -0.98899591626094 ], [ -0.5192203054362489, -1.4576076935236058, -2.1061730156978085 ], [ 0.5956240471508059, 1.2299963307183857, -1.3815659186065004 ], ... ],
	[ [ 1.9068244674358699, -1.2235024799908862, 1.570015196978689 ], [ -0.16785180781181674, -2.400987023453171, 0.9916832241077027 ], [ 2.0822448165833465, -0.5722434098170374, 0.9860325802965839 ], [ 1.594815840775888, 1.1478077629786847, -1.3699145864805888 ], [ 0.5365863024956968, 1.8028272414369033, -0.7502884884208482 ], [ -0.9139333997678319, -0.9150428564638599, 0.613011306296093 ], [ -0.4449752560384523, 1.400572550736634, -0.8483528206080602 ], [ 0.6543706244432764, 0.7047128014315582, -0.06556764340707286 ], ... ],
	[ [ -1.0312095446133165, -1.4544688708629763, 1.840013202091284 ], [ 0.651382360142603, 1.6143335398118814, -1.47108249977885 ], [ -1.751022888416036, 1.1151913294359994, 0.9549854164953754 ], [ 0.7831143514223368, 0.08120676880383713, 0.8057066020057196 ], [ 0.8098971417941038, 0.3408198069128547, -1.211675094808606 ], [ 0.022199353184141783, -1.2203104656313255, 1.3108323857295479 ], [ 1.4170420016846053, 0.0033020468806332073, 2.427559316134206 ], [ -1.307122102934975, -0.6245044031337897, 0.4009360209560173 ], ... ],
	[ [ 0.22910572365973594, 0.03336848913189274, 0.2981984435574253 ], [ 1.0727827688832408, 1.8799043242126945, -1.2223199021117477 ], [ -0.842824546962186, -1.596184684662226, -1.2880563850849673 ], [ 0.9373502264171185, -1.9041205488275352, -1.7227673521582059 ], [ 0.5757118462639522, -0.4072928613526991, -0.44721447179701346 ], [ -1.7591444333389537, 0.27382254980730486, 0.08028030996887744 ], [ 1.5222402865412203, 0.5523232753247344, 1.789028541159574 ], [ -0.20480260388914337, 0.02028222104335204, 0.19006797327943728 ], ... ],
	[ [ 0.5048373712079045, 1.7509430539061306, 1.0654465236765782 ], [ 1.0704969805760318, 1.0475757663404408, -1.8594884020003575 ], [ -0.7468639638253641, 2.0301568491393227, 0.419542675081088 ], [ 0.7966968871032286, -0.24519758241265568, 1.8234768975261038 ], [ -0.9360676029081765, -0.4429848366493453, 0.8409366211962702 ], [ -1.288318742079993, -1.42667534471639, -1.1998608852510895 ], [ 1.3425908007892862, 1.6197785897347483, 1.4543709816936303 ], [ -0.6025755339914409, 0.1428169231866257, 0.37836867015820863 ], ... ],
	...
]
